stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
PH41,PH41,PH41-Av. Departamental Esq. / Av. Clotario Blest,-33.4940859461099,-70.676199972099,
PH42,PH42,PH42-Av. Departamental Esq. / Ranquil,-33.4919119025102,-70.6790430234341,
PH43,PH43,PH43-Av. Departamental Esq. / Haití,-33.4884587796843,-70.6834690412002,
PH44,PH44,PH44-Av. Departamental Esq. / Avenida Cerrillos,-33.4858457329235,-70.6868030232263,
PI58,PI58,PI58-Parada 6 / Departamental   P. Aguirre Cerda,-33.483485554091,-70.6949700120214,
PI59,PI59,PI59-Parada 5 / Departamental   P. Aguirre Cerda,-33.4828695325134,-70.6963450149242,
PI60,PI60,PI60-Suiza Esq. / Los Alpes,-33.4819571887879,-70.6979085752578,
PI61,PI61,PI61-Avenida Las Rejas Esq. / Mailef,-33.4763065672687,-70.702913312168,
PI62,PI62,PI62-Avenida Las Rejas Esq. / Quenac,-33.4726060374098,-70.7040231821851,
PI63,PI63,PI63-Avenida Las Rejas Esq. / Quintralco,-33.4680214373569,-70.7047150477858,
PI64,PI64,PI64-Parada 2 / 5 De Abril   Las Rejas,-33.4650344363446,-70.7050109835295,
PI1661,PI1661,PI1661-Parada 16 / (M) Las Rejas,-33.4576417301824,-70.7053189607584,
PI438,PI438,PI438-Parada 1 / (M) Ecuador,-33.4559964551736,-70.699194123597,
PI1793,PI1793,PI1793-General Amengual Esq. / Coronel Souper,-33.4583289167476,-70.6965175144697,
PI1794,PI1794,PI1794-General Amengual Esq. / Av. 5 De Abril,-33.4610920424674,-70.6959540883933,
PC1,PC1,PC1-Parada 3 / (M) Manuel Montt,-33.4294825258123,-70.6193669235053,
PC2,PC2,PC2-Parada 7 / (M) Pedro   De Valdivia,-33.4269088548349,-70.6159019687575,
PC3,PC3,PC3-Parada 9 / (M) Pedro   De Valdivia,-33.4253319375985,-70.6118089508191,
PC4,PC4,PC4-Av. Pedro De Valdivia Esq. / Carlos Antúnez,-33.4285529894509,-70.6106049475472,
PC5,PC5,PC5-Parada 1 / Municipalidad   De Providencia,-33.43123394512,-70.6096350451013,
PC6,PC6,PC6-Av. Pedro De Valdivia Esq. / Biarritz,-33.4337969788432,-70.6088629734909,
PC7,PC7,PC7-Av. Pedro De Valdivia Esq. / Avenida Pocuro,-33.4360287253167,-70.6082050035324,
PC8,PC8,PC8-Parada 3 / Plaza   Pedro De Valdivia,-33.438095969515,-70.6075890382024,
PC9,PC9,PC9-Av. Pedro De Valdivia Esq. / Bustos,-33.4401810128462,-70.6071509701598,
PC10,PC10,PC10-Parada  / The Kent School,-33.4424781013872,-70.6067317455559,
PC11,PC11,PC11-Av. Pedro De Valdivia Esq. / Dr. P. Lautaro Ferrer,-33.445176008511,-70.6063020334066,
PD6,PD6,PD6-Av. Pedro De Valdivia Esq. / Avenida Sucre,-33.4483930743932,-70.6057490077137,
PD7,PD7,PD7-Av. Pedro De Valdivia Esq. / Simón Bolívar,-33.4501880700614,-70.6054299806861,
PD8,PD8,PD8-Av. Pedro De Valdivia Esq. / Av. Irarrázaval,-33.4535459751725,-70.6049412478124,
PD9,PD9,PD9-Av. Pedro De Valdivia Esq. / Av. Castillo Velasco,-33.4580710552599,-70.605639950634,
PD10,PD10,PD10-Parada 5 / Estadio Nacional,-33.4620060613238,-70.6062689952004,
PD11,PD11,PD11-Parada  / Liceo   Diego Portales,-33.4645920245204,-70.6066470318622,
PD12,PD12,PD12-Parada  / Liceo   Pedro De Valdivia,-33.4684190389668,-70.6067019504902,
PD13,PD13,PD13-Parada  / Velódromo,-33.4698549773743,-70.6066220324373,
PD14,PD14,PD14-Av. Pedro De Valdivia Esq. / Av. Rodrigo De Araya,-33.4738412891972,-70.6063961348194,
PD15,PD15,PD15-Av. Pedro De Valdivia Esq. / Los Espinos,-33.476656043141,-70.606232001881,
PD16,PD16,PD16-Av. Pedro De Valdivia Esq. / Los Olmos,-33.4789760457433,-70.6059850129094,
PD17,PD17,PD17-Av. Pedro De Valdivia Esq. / Los Plátanos,-33.4816633467728,-70.6060867014063,
PD18,PD18,PD18-Av. Pedro De Valdivia Esq. / Avenida Quilín,-33.484678650107,-70.6062085541517,
PD19,PD19,PD19-Av. Pedro De Valdivia Esq. / Coipué,-33.4886570578486,-70.6063200062928,
PD20,PD20,PD20-Av. Escuela Agrícola Esq. / Vía Láctea,-33.4905540362374,-70.6049379657068,
PD21,PD21,PD21-Av. Escuela Agrícola Esq. / Exequiel Fernández,-33.4903260504554,-70.6020290128318,
PD22,PD22,PD22-Exequiel Fernández Esq. / Los Cometas,-33.4930730469953,-70.6019570162571,
PD23,PD23,PD23-Exequiel Fernández Esq. / Mons. C. Casanueva,-33.4952770562535,-70.602037979437,
PD24,PD24,PD24-Exequiel Fernández Esq. / Av. La Aguada,-33.498629241102,-70.6024067319289,
PD25,PD25,PD25-Avenida La Aguada Esq. / Froilán Roa,-33.5013535742546,-70.6006016843718,
PD26,PD26,PD26-Froilán Roa Esq. / Benito Rebolledo,-33.5021640731326,-70.6007320020563,
PD27,PD27,PD27-Froilán Roa Esq. / Las Codornices,-33.5042629830323,-70.6011432198848,
PD28,PD28,PD28-Froilán Roa Esq. / Las Loicas,-33.5065064317858,-70.6015909251916,
PD29,PD29,PD29-Froilán Roa Esq. / Av. Departamental,-33.5085931137372,-70.6019919515537,
PH46,PH46,PH46-Avenida Haydn Esq. / Entre Lagos,-33.5097978300153,-70.6207439709349,
PH47,PH47,PH47-Avenida Haydn Esq. / Psje. Lago Rupanco,-33.5125787664737,-70.6201940227328,
PH48,PH48,PH48-Avenida Lo Ovalle Esq. / Vecinal,-33.5144177483314,-70.6204910005869,
PH49,PH49,PH49-Avenida Lo Ovalle Esq. / Av. Las Industrias,-33.5161215659437,-70.6239356791908,
PH1443,PH1443,PH1443-Av. Las Industrias Esq. / Varas Mena,-33.5119038876991,-70.6248386987241,
PH1442,PH1442,PH1442-Parada 5 / Departamental   Las Industrias,-33.5082277613902,-70.6256650002128,
PH672,PH672,PH672-Av. Departamental Esq. / Av.Vicuña Mackenna,-33.5081598571697,-70.6158900435826,
PD30,PD30,PD30-Exequiel Fernández Esq. / Pasaje 3,-33.5080470627851,-70.6040309544951,
PD31,PD31,PD31-Exequiel Fernández Esq. / Calle Nueva,-33.5037208519003,-70.6032219222562,
PD32,PD32,PD32-Exequiel Fernández Esq. / Benito Rebolledo,-33.5023511128856,-70.602954028954,
PD33,PD33,PD33-Exequiel Fernández Esq. / La Aguada,-33.4999590483088,-70.6025410351777,
PD34,PD34,PD34-Exequiel Fernández Esq. / Carlos Casanueva,-33.4961260847401,-70.6018809689162,
PD35,PD35,PD35-Exequiel Fernández Esq. / Victor Dgo. Silva,-33.493282100314,-70.6018099630856,
PD36,PD36,PD36-Exequiel Fernández Esq. / Av. Escuela Agrícola,-33.4908990674814,-70.601667053565,
PD37,PD37,PD37-Av. Escuela Agrícola Esq. / Psje Salar De Tara,-33.4903490316958,-70.604070013402,
PD38,PD38,PD38-Av. Pedro De Valdivia Esq. / Coipué,-33.4891510644695,-70.6062029872962,
PD39,PD39,PD39-Av. Pedro De Valdivia Esq. / Quilín -Sur,-33.4855371015328,-70.6061041865988,
PD40,PD40,PD40-Av. Pedro De Valdivia Esq. / Los Plátanos,-33.4822749978944,-70.6059800395,
PD41,PD41,PD41-Av. Pedro De Valdivia Esq. / Los Olmos,-33.4794081356528,-70.6058789131707,
PD42,PD42,PD42-Av. Pedro De Valdivia Esq. / Los Espinos,-33.4771859987646,-70.6058048678511,
PD43,PD43,PD43-Av. Pedro De Valdivia Esq. / Av. Rodrigo De Araya,-33.474359997967,-70.6062450453252,
PD44,PD44,PD44-Parada  / Velódromo,-33.4705489761157,-70.6064660072142,
PD45,PD45,PD45-Parada  / Liceo   Pedro De Valdivia,-33.4688840611159,-70.6065599948728,
PD46,PD46,PD46-Parada  / Liceo   Diego Portales,-33.4642050161804,-70.6064480418841,
PD47,PD47,PD47-Parada 8 / Estadio Nacional,-33.4625530223939,-70.606122962695,
PD48,PD48,PD48-Av. Pedro De Valdivia Esq. / Av. Castillo Velasco,-33.4584000826463,-70.6055117429438,
PD49,PD49,PD49-Av. Pedro De Valdivia Esq. / Av. Irarrázaval,-33.4545708920228,-70.6048867594754,
PD50,PD50,PD50-Av. Pedro De Valdivia Esq. / Psje. Simón Bolívar,-33.4506129941574,-70.6051880068425,
PD51,PD51,PD51-Av. Pedro De Valdivia Esq. / Avenida Sucre,-33.4489280266267,-70.6054719527991,
PD52,PD52,PD52-Av. Pedro De Valdivia Esq. / Dr. P. Lautaro Ferrer,-33.4456036687546,-70.6060508756812,
PC12,PC12,PC12-Parada  / The Kent School,-33.4432819944758,-70.606419009786,
PC13,PC13,PC13-Av. Pedro De Valdivia Esq. / Bustos,-33.4404283382604,-70.6069183412672,
PC14,PC14,PC14-Parada 4 / Plaza   Pedro De Valdivia,-33.4378830452763,-70.6074779748565,
PC15,PC15,PC15-Av. Pedro De Valdivia Esq. / Avenida Pocuro,-33.4363399908536,-70.6079099974787,
PC16,PC16,PC16-Av. Pedro De Valdivia Esq. / Biarritz,-33.4338509955271,-70.608647987872,
PC17,PC17,PC17-Parada 2 / Municipalidad   De Providencia,-33.4316399616288,-70.6093080356628,
PC18,PC18,PC18-Parada  / Ucinf,-33.4288999544087,-70.6102420137313,
PC19,PC19,PC19-Parada  / Instituto   Luis Campino,-33.4269549174202,-70.6109879978458,
PC20,PC20,PC20-Parada 10 / (M) Pedro   De Valdivia,-33.4237838987031,-70.6122208549779,
PC21,PC21,PC21-Parada 2 / (M) Pedro   De Valdivia,-33.4259558234239,-70.61522232882,
PC37,PC37,PC37-Parada 4 / Avenida Suecia,-33.4206249914218,-70.6080200476189,
PC22,PC22,PC22-Lota Esq. / Avenida Los Leones,-33.4234070673969,-70.6053359670304,
PC23,PC23,PC23-Avenida Los Leones Esq. / Carlos Antúnez,-33.4269130190016,-70.6036739741718,
PC24,PC24,PC24-Avenida Los Leones Esq. / Av. Eliodoro Yáñez,-33.4297800395528,-70.60290799361,
PC25,PC25,PC25-Avenida Los Leones Esq. / Avenida Pocuro,-33.4343820459916,-70.6016577741371,
PC26,PC26,PC26-Avenida Los Leones Esq. / Av. Francisco Bilbao,-33.4367160732262,-70.6010309663967,
PC27,PC27,PC27-Avenida Los Leones Esq. / Bustos,-33.4391161148228,-70.6003759739338,
PC28,PC28,PC28-Avenida Los Leones Esq. / Av. Diego De Almagro,-33.4413520823233,-70.5997579522909,
PD53,PD53,PD53-General Artigas Esq. / Hernán Cortes,-33.4455194665082,-70.5991778237798,
PD54,PD54,PD54-General Artigas Esq. / Av. Simón Bolívar,-33.4491301814656,-70.5983293482196,
PD56,PD56,PD56-Chile España Esq. / Alonso De Ercilla,-33.451367493466,-70.5982491529237,
PD57,PD57,PD57-Chile España Esq. / Cervantes,-33.4532671735695,-70.5985659905775,
PD107,PD107,PD107-Parada 3 / Irarrázaval   Macul,-33.4553211356481,-70.5981159928819,
PD58,PD58,PD58-Av. José P. Alessandri Esq. / Av. Castillo Velasco,-33.4589667047917,-70.5981019822694,
PD59,PD59,PD59-Parada  / Umce,-33.4615721432676,-70.5982242550407,
PD60,PD60,PD60-Parada 5 / Pedagógico,-33.4636541507703,-70.5983400498202,
PD61,PD61,PD61-Parada  / Utem Macul,-33.466335176236,-70.5985030046118,
PD62,PD62,PD62-Av. José P. Alessandri Esq. / Las Encinas,-33.4688971207667,-70.5986269852665,
PD63,PD63,PD63-Av. José P. Alessandri Esq. / Los Alerces,-33.4707899184812,-70.5987429902612,
PD64,PD64,PD64-Parada 1 / Colegio   San Marcos,-33.4734941691986,-70.5988600267946,
PD65,PD65,PD65-Avenida Macul Esq. / Los Espinos,-33.4762644966418,-70.5990000262051,
PD66,PD66,PD66-Avenida Macul Esq. / Los Olmos ,-33.4790181255122,-70.5991550130296,
PD67,PD67,PD67-Parada 1 / Municipalidad   De Macul,-33.4819811454849,-70.5993039611476,
PD68,PD68,PD68-Parada 1 / Punta De Rieles,-33.4850152145576,-70.5994678982621,
PD1449,PD1449,PD1449-Avenida Macul Esq. / Santa Cristina,-33.487399550669,-70.5996639229653,
PD69,PD69,PD69-Avenida Macul Esq. / Av. Escuela Agrícola,-33.4898818171554,-70.5997488580007,
PD70,PD70,PD70-Avenida Macul Esq. / Victor Dgo. Silva,-33.4930180701881,-70.5998700487219,
PD71,PD71,PD71-Avenida Macul Esq. / Los Cisnes,-33.496320152323,-70.5985759511436,
PD72,PD72,PD72-Avenida Macul Esq. / Ramón Toro Ibáñez,-33.4987695884428,-70.5967892447094,
PD73,PD73,PD73-Parada  / Plaza Pinto Durán,-33.5008042325114,-70.5952696460136,
PD1417,PD1417,PD1417-Avenida Macul Esq. / Juan Xxiii,-33.5027026415099,-70.5938652455862,
PD74,PD74,PD74-Parada  / Liceo   Camilo Ortúzar,-33.5054913435136,-70.5918141852777,
PD75,PD75,PD75-Parada 1 / (M) Macul,-33.5082753017446,-70.5898630272688,
PD76,PD76,PD76-Sucre Esq. / Avenida Suecia,-33.4479253337654,-70.5994885645922,
PD77,PD77,PD77-Suecia Esq. / Luis Uribe,-33.4505231098399,-70.6004692117514,
PD78,PD78,PD78-Suecia Esq. / Av. Irarrázaval,-33.4541056298949,-70.6001002821817,
PD79,PD79,PD79-Exequiel Fernández Esq. / Dublé Almeyda,-33.4561094755945,-70.5997254620901,
PD80,PD80,PD80-Exequiel Fernández Esq. / Av. Castillo Velasco,-33.4585090966838,-70.5999887055403,
PD81,PD81,PD81-Exequiel Fernández Esq. / Juan Gomez Millas,-33.4615794503138,-70.6001649822436,
PD82,PD82,PD82-Exequiel Fernández Esq. / Avenida Grecia,-33.4642879620081,-70.6002943829983,
PD83,PD83,PD83-Exequiel Fernández Esq. / Las Palmeras,-33.4665984830158,-70.6004246566341,
PD84,PD84,PD84-Las Encinas Esq. / Av. Jose Alessandri,-33.4691121379487,-70.5991490513514,
PD85,PD85,PD85-Parada 2 / (M) Macul,-33.5088982953957,-70.5890759505477,
PD147,PD147,PD147-Parada  / Liceo   Camilo Ortúzar,-33.5056322435289,-70.5914609813777,
PD87,PD87,PD87-Avenida Macul Esq. / El Líbano,-33.5023621585737,-70.5938545899902,
PD148,PD148,PD148-Parada  / Plaza Pinto Durán,-33.5010159532272,-70.5948660965003,
PD149,PD149,PD149-Avenida Macul Esq. / Dr. A. Neghme ,-33.4986521646047,-70.5966289629972,
PD88,PD88,PD88-Avenida Macul Esq. / Jorge González B.,-33.4966859481041,-70.5980651472775,
PD89,PD89,PD89-Avenida Macul Esq. / Victor Dgo. Silva,-33.4934427275627,-70.5996478447098,
PD1428,PD1428,PD1428-Avenida Macul Esq. / Nicanor Molinare,-33.4906800723343,-70.5995777677503,
PD90,PD90,PD90-Avenida Macul Esq. / Santa Cristina,-33.4876884620986,-70.599394462002,
PD91,PD91,PD91-Parada 2 / Punta De Rieles,-33.4856014255257,-70.5992847353989,
PD92,PD92,PD92-Parada 2 / Municipalidad   De Macul,-33.4823511091255,-70.5991059584248,
PD93,PD93,PD93-Avenida Macul Esq. / Los Olmos ,-33.479656100473,-70.5989579589044,
PD94,PD94,PD94-Avenida Macul Esq. / Los Espinos,-33.4768991726794,-70.5988140000061,
PD95,PD95,PD95-Parada 2 / Colegio   San Marcos,-33.4739429145452,-70.5986370147821,
PD96,PD96,PD96-Av. José P. Alessandri Esq. / Los Alerces,-33.4711207483678,-70.598537510638,
PD97,PD97,PD97-Av. José P. Alessandri Esq. / Las Encinas,-33.469219144888,-70.5984329690101,
PD98,PD98,PD98-Parada  / Utem Macul,-33.4670175142211,-70.598320450439,
PD99,PD99,PD99-Parada 6 / Pedagógico,-33.4650381633108,-70.598209545484,
PD100,PD100,PD100-Parada  / Umce,-33.4618813775843,-70.5980289417791,
PD101,PD101,PD101-Av. José P. Alessandri Esq. / Av. Castillo Velasco,-33.4593181096576,-70.5979093845003,
PD235,PD235,PD235-Av. José P. Alessandri Esq. / Av. Irarrázaval,-33.4557869997421,-70.5976914978405,
PD103,PD103,PD103-Parada 1 / Irarrázaval   Macul,-33.4544691327484,-70.59823796323,
PD104,PD104,PD104-Chile España Esq. / Alonso De Ercilla,-33.4520661733243,-70.5981979600488,
PD237,PD237,PD237-Chile España Esq. / Av. Simón Bolívar,-33.4494125518789,-70.5977488606232,
PD106,PD106,PD106-General Artigas Esq. / Hernán Cortes,-33.4465771467556,-70.5988069480564,
PC29,PC29,PC29-Avenida Los Leones Esq. / Av. Diego De Almagro,-33.4417371348724,-70.5995020101211,
PC30,PC30,PC30-Avenida Los Leones Esq. / Bustos,-33.4394201462959,-70.6001089794892,
PC31,PC31,PC31-Avenida Los Leones Esq. / Av. Francisco Bilbao,-33.4371490815661,-70.6007350486552,
PC32,PC32,PC32-Avenida Los Leones Esq. / El Vergel,-33.4339640964323,-70.6015980346549,
PC33,PC33,PC33-Avenida Los Leones Esq. / Av. Eliodoro Yáñez,-33.4301308827578,-70.6026339367381,
PC34,PC34,PC34-Avenida Los Leones Esq. / Carlos Antúnez,-33.427269093104,-70.60340002515,
PC35,PC35,PC35-Avenida Los Leones Esq. / Lota,-33.4238878334195,-70.6042920221706,
PC36,PC36,PC36-Parada  / Liceo Tajamar,-33.42172708177,-70.6050749991403,
PB1520,PB1520,PB1520-Principal Esq. / Miraflores,-33.3971253395855,-70.7610809481526,
PB1517,PB1517,PB1517-Miraflores Esq. / La Rambla,-33.3986333757201,-70.7583299807412,
PB1518,PB1518,PB1518-Miraflores Esq. / Brasil,-33.3995795073772,-70.7558410269089,
PB1521,PB1521,PB1521-Brasil Esq. / Brasil,-33.39799246066,-70.7546089246568,
PB1060,PB1060,PB1060-Brasil Esq. / Combate Naval,-33.3976305158464,-70.752140025605,
PB1661,PB1661,PB1661-Brasil Esq. / Pdte. Aníbal Pinto,-33.3982198373553,-70.7499078236582,
PB1660,PB1660,PB1660-Brasil Esq. / Campaña De Tacna,-33.3986849144001,-70.7481631545835,
PB1061,PB1061,PB1061-Brasil Esq. / Av.Vicuña Mackenna,-33.3994426373854,-70.7470750067656,
PB1644,PB1644,PB1644-Av. Vicuña Mackenna Esq. / Miraflores,-33.4026423819151,-70.7455445483484,
PB787,PB787,PB787-Av. Vicuña Mackenna Esq. / Los Gremios,-33.403804676785,-70.7450169677773,
PB53,PB53,PB53-José Miguel Infante Esq. / Poseidón,-33.4061869781234,-70.7433658391158,
PB54,PB54,PB54-José Miguel Infante Esq. / Zeus,-33.4067387955816,-70.740724014899,
PB55,PB55,PB55-José Miguel Infante Esq. / Chungará,-33.4071404251079,-70.7389546350583,
PB56,PB56,PB56-José Miguel Infante Esq. / Esmeralda,-33.4067579519506,-70.7366736145826,
PB57,PB57,PB57-José Miguel Infante Esq. / Pasaje 1,-33.4070417677244,-70.7340139279565,
PB1690,PB1690,PB1690-José Miguel Infante Esq. / Playa Blanca,-33.4074106104072,-70.7317511745939,
PB58,PB58,PB58-José Miguel Infante Esq. / Almendrillo,-33.4067349782126,-70.7284769621689,
PB59,PB59,PB59-Condell Esq. / Curicó,-33.4042669575491,-70.729312011659,
PB60,PB60,PB60-Condell Esq. / Pasaje Ñuble,-33.4026339191629,-70.7305669859252,
PB61,PB61,PB61-Av. José M.Balmaceda Esq. / Paula Jaraquemada,-33.4019569194235,-70.7281707221925,
PB62,PB62,PB62-Av. José M.Balmaceda Esq. / Nueva 1,-33.4018796995839,-70.725494011092,
PB63,PB63,PB63-Av. José M.Balmaceda Esq. / Manuel Rodríguez,-33.4015734898758,-70.7212833278036,
PB64,PB64,PB64-Av. José M.Balmaceda Esq. / General Velásquez,-33.4016081752338,-70.718304018378,
PB65,PB65,PB65-Av. José M.Balmaceda Esq. / Los Nogales,-33.4019637879216,-70.7159273154601,
PB66,PB66,PB66-Av. José M.Balmaceda Esq. / Dichato,-33.4026082678443,-70.7117849750521,
PB67,PB67,PB67-Nicanor Fajardo Esq. / Av. Dgo Santa María,-33.4045563233047,-70.7096403701678,
PB68,PB68,PB68-Domingo Santa María Esq. / Aníbal Montt,-33.4045922501176,-70.7082388690869,
PB69,PB69,PB69-Parada 4 / Plaza Renca,-33.4051147504067,-70.7048422155185,
PB70,PB70,PB70-Domingo Santa María Esq. / Caupolicán,-33.4068244714664,-70.6999890078052,
PB71,PB71,PB71-Domingo Santa María Esq. / Concepción,-33.4075370508945,-70.6979468742124,
PB72,PB72,PB72-Domingo Santa María Esq. / Pasaje Mapocho,-33.4086785548723,-70.6945500171419,
PB73,PB73,PB73-Av. Apóstol Santiago Esq. / Mariano La Torre,-33.4103273949259,-70.693492009124,
PB74,PB74,PB74-Av. Apóstol Santiago Esq. / Gabriela Mistral,-33.4117715835959,-70.6929039930832,
PB75,PB75,PB75-Av. Apóstol Santiago Esq. / Av. Jorge Hirmas,-33.4135807593604,-70.6925057401377,
PJ36,PJ36,PJ36-J. Walker Martínez Esq. / Card. José M. Caro,-33.4210396754209,-70.6909839953535,
PJ37,PJ37,PJ37-J. Walker Martínez Esq. / Avenida Carrascal,-33.4228646872293,-70.6913210509156,
PJ38,PJ38,PJ38-Parada 3 / Salvador Gutiérrez   Walker Martínez,-33.4264156010328,-70.691908966854,
PJ1774,PJ1774,PJ1774-Parada 3 / Tropezón,-33.4311542893236,-70.6924709524835,
PJ454,PJ454,PJ454-Parada 1 / Consultorio Andes,-33.4336656392976,-70.6925659642011,
PJ455,PJ455,PJ455-Av. Coronel Robles Esq. / Edison,-33.4365730933224,-70.6925138948443,
PJ41,PJ41,PJ41-Parada 5 / (M) Gruta   De Lourdes,-33.4389805988782,-70.6921699722474,
PJ42,PJ42,PJ42-Av. Apóstol Santiago Esq. / Compañía De Jesús,-33.4413756414265,-70.6920780399736,
PJ43,PJ43,PJ43-Av. Apóstol Santiago Esq. / Nueva Imperial,-33.4442696618182,-70.6922960292463,
PJ44,PJ44,PJ44-Av. Apóstol Santiago Esq. / Porto Seguro,-33.4469366634167,-70.6924370135132,
PI65,PI65,PI65-Av. General  Velásquez Esq. / Buzo Sobenes,-33.4493689963628,-70.6926384278809,
PI66,PI66,PI66-Av. General  Velásquez Esq. / Avenida Ecuador,-33.4512253973793,-70.6920438620534,
PI67,PI67,PI67-Parada 7 / (M) San   Alberto Hurtado,-33.4532437259902,-70.6913529026269,
PI68,PI68,PI68-Av. General  Velásquez Esq. / Avenida 5 De Abril,-33.4577746428653,-70.6897209807763,
PI69,PI69,PI69-Parada  / Santuario   Padre Hurtado,-33.4614987007757,-70.6885109465974,
PI70,PI70,PI70-Av. General  Velásquez Esq. / Veteranos Del 79,-33.4639064120115,-70.6883358835244,
PI71,PI71,PI71-Av. General  Velásquez Esq. / Arz. Subercaseaux,-33.4661042528464,-70.688406697079,
PI72,PI72,PI72-Av. General  Velásquez Esq. / Pingüinos,-33.4701276700186,-70.6884089828466,
PI73,PI73,PI73-Parada  / Mercado   Lo Valledor,-33.4824067521444,-70.687034989586,
PH581,PH581,PH581-Central Esq. / Quactemoc,-33.4869862039657,-70.6871970904855,
PH52,PH52,PH52-Raúl Silva Henríquez Esq. / Pasaje C,-33.4889867541236,-70.6872919686538,
PH53,PH53,PH53-Raúl Silva Henríquez Esq. / Pasaje H,-33.4915307382168,-70.687055991796,
PH54,PH54,PH54-Raúl Silva Henríquez Esq. / Plano Regulador,-33.4945940641901,-70.6867678653136,
PH55,PH55,PH55-Raúl Silva Henríquez Esq. / Fraternal,-33.4983597219844,-70.688278003532,
PH56,PH56,PH56-Raúl Silva Henríquez Esq. / Unión Ferroviaria,-33.5002566696982,-70.6892169811875,
PH57,PH57,PH57-Raúl Silva Henríquez Esq. / Pasaje 6 -Norte,-33.5029906228404,-70.6905619485775,
PH58,PH58,PH58-Card. Raúl Silva H. Esq. / 1 Norte,-33.5057563181515,-70.6919123584808,
PH59,PH59,PH59-Buenaventura Esq. / Avenida Central,-33.5071790992328,-70.689709004937,
PH60,PH60,PH60-Card. Raúl Silva H. Esq. / Pasaje 3 Sur,-33.5082600657299,-70.6901668685186,
PH61,PH61,PH61-Card. Raúl Silva H. Esq. / Pasaje 7 Sur,-33.5099151104507,-70.6909752347197,
PH62,PH62,PH62-Card. Raúl Silva H. Esq. / Pasaje 11 Sur,-33.5115776197013,-70.6918110151669,
PH63,PH63,PH63-Card. Raúl Silva H. Esq. / Av.Pdte.S.Allende,-33.5137230506343,-70.6928832863222,
PH64,PH64,PH64-Card. Raúl Silva H. Esq. / Pasaje 20 Sur,-33.5158417614302,-70.6939171951346,
PH65,PH65,PH65-Card. Raúl Silva H. Esq. / Pasaje 23 Sur,-33.5171056184987,-70.6945379602449,
PH66,PH66,PH66-Card. Raúl Silva H. Esq. / Av. Frei Montalva,-33.5193740766833,-70.6956461498563,
PH67,PH67,PH67-Card. Raúl Silva H. Esq. / Osa Menor,-33.5219925432927,-70.6974159669156,
PH356,PH356,PH356-Central Esq. / Gil De Castro,-33.5240757358279,-70.6989249806129,
PH68,PH68,PH68-Gabriela Mistral Esq. / 9 De Enero,-33.5261934858443,-70.6996439913533,
PH801,PH801,PH801-Gabriela Mistral Esq. / Pedro Prado,-33.5274645919357,-70.7003450644011,
